"ano","cidade","pais","total"
"2006","Santa Rita","BRA - Brasil","10458.90"
"2006","Fresno","EUA - Estados Unidos","10457.04"
"2006","Ubaporanga","BRA - Brasil","10416.96"
"2006","Hannover","RFA - Alemanha","10173.27"
"2006","Cotia","BRA - Brasil","10110.30"
"2006","Lajeado","BRA - Brasil","10000"
"2006","Cordoba","ARG - Argentina","9226"
"2006","Martinsried","RFA - Alemanha","9105.42"
"2006","Victoria","CAN - Canadá","8260.3"
"2006","Bergamo","ITA - Itália","8200.75"
"2006","Edmonton","CAN - Canadá","8156.95"
"2006","Gurupi","BRA - Brasil","8100"
"2006","Hampton","EUA - Estados Unidos","8038.11"
"2006","Uruguaiana","BRA - Brasil","7737.05"
"2006","Areia de Baraúnas","BRA - Brasil","7616"
"2006","Limoeiro do Norte","BRA - Brasil","7534.38"
"2006","Stillwater","EUA - Estados Unidos","7405.2"
"2006","Nottingham","ING - Inglaterra","7353.36"
"2006","Parnamirim","BRA - Brasil","7160.61"
"2006","Castro","BRA - Brasil","6944.64"
"2006","Cruz Alta","BRA - Brasil","6520.26"
"2006","Knoxville","EUA - Estados Unidos","6209"
"2006","Stockholm","SUE - Suécia","6080.14"
"2006","Siena","ITA - Itália","6070.28"
"2006","Brusque","BRA - Brasil","6000"
"2006","Nova Odessa","BRA - Brasil","5338"
"2006","Rio Largo","BRA - Brasil","5322"
"2006","Lauro de Freitas","BRA - Brasil","5322"
"2006","Betim","BRA - Brasil","5071"
"2006","Greenbelt","EUA - Estados Unidos","4936.8"
"2006","Arlington","EUA - Estados Unidos","4721.2"
"2006","Cravinhos","BRA - Brasil","4437.12"
"2006","São Sebastião","BRA - Brasil","4354"
"2006","Boulder","EUA - Estados Unidos","4009.27"
"2006","Bagé","BRA - Brasil","4000"
"2006","Ijuí","BRA - Brasil","3810"
"2006","Luzerna","BRA - Brasil","3642.6"
"2006","Valente","BRA - Brasil","3300"
"2006","Picos","BRA - Brasil","3300"
"2006","Getafe","ESP - Espanha","3055.82"
"2006","Caxias","BRA - Brasil","2830"
"2006","Carnaúba dos Dantas","BRA - Brasil","2415.05"
"2006","Juazeiro do Norte","BRA - Brasil","2200"
"2006","São Gonçalo","BRA - Brasil","1500"
"2006","Canterbury","ING - Inglaterra","1272.62"
"2006","São Vicente","BRA - Brasil","1200"
"2006","Notre Dame","EUA - Estados Unidos","792.46"
"2006","Syracuse","EUA - Estados Unidos","428.38"
"2007","Rio de Janeiro","BRA - Brasil","140857396.80"
"2007","São Paulo","BRA - Brasil","128199321.32"
"2007","Porto Alegre","BRA - Brasil","61421231.76"
"2007","Recife","BRA - Brasil","47195703.37"
"2007","Belo Horizonte","BRA - Brasil","46980284.20"
"2007","Campinas","BRA - Brasil","46391724.23"
"2007","Brasília","BRA - Brasil","36339462.37"
"2007","Fortaleza","BRA - Brasil","28705045.31"
"2007","Salvador","BRA - Brasil","27930092.58"
"2007","Florianópolis","BRA - Brasil","26698451.92"
"2007","São Carlos","BRA - Brasil","25861765.40"
"2007","Belém","BRA - Brasil","19640042.64"
"2007","Ribeirão Preto","BRA - Brasil","17838988.36"
"2007","Curitiba","BRA - Brasil","17563360.96"
"2007","Viçosa","BRA - Brasil","17197865.46"
"2007","Natal","BRA - Brasil","15623705.01"
"2007","Manaus","BRA - Brasil","13877295.59"
"2007","João Pessoa","BRA - Brasil","11885960.47"
"2007","Niterói","BRA - Brasil","9093524.51"
"2007","Goiânia","BRA - Brasil","9077674.29"
"2007","Piracicaba","BRA - Brasil","8861996.11"
"2007","Campina Grande","BRA - Brasil","8733486.06"
"2007","Lavras","BRA - Brasil","8191751.41"
"2007","São José dos Campos","BRA - Brasil","8162800.74"
"2007","Maringá","BRA - Brasil","6710805.78"
"2007","Maceió","BRA - Brasil","6384511.07"
"2007","Santa Maria","BRA - Brasil","6355539.97"
"2007","Pelotas","BRA - Brasil","5963730.74"
"2007","Londrina","BRA - Brasil","5460018.37"
"2007","São Luís","BRA - Brasil","4982189.91"
"2007",NULL,"-","4713234.32"
"2007","Uberlândia","BRA - Brasil","4291946.74"
"2007","Vitória","BRA - Brasil","3969100.58"
"2007","Rio Grande","BRA - Brasil","3884028.30"
"2007","Araraquara","BRA - Brasil","3794051.58"
"2007","Campo Grande","BRA - Brasil","3198140.79"
"2007","Macapá","BRA - Brasil","3016993.65"
"2007","Seropédica","BRA - Brasil","2707858.01"
"2007","Jaboticabal","BRA - Brasil","2645101.34"
"2007","Porto Velho","BRA - Brasil","2641037.83"
"2007","Campos dos Goytacazes","BRA - Brasil","2618832.62"
"2007","Cuiabá","BRA - Brasil","2492083.21"
"2007","Palmas","BRA - Brasil","2433008.27"
"2007","São Cristóvão","BRA - Brasil","2263838.87"
"2007","Botucatu","BRA - Brasil","2262597.53"
"2007","Rio Claro","BRA - Brasil","2248933.12"
"2007","Bauru","BRA - Brasil","2223048.55"
"2007","Marília","BRA - Brasil","2193085.86"
"2007","Itaguaí","BRA - Brasil","2146303.55"
"2007","São Leopoldo","BRA - Brasil","1935647.65"
"2007","Teresina","BRA - Brasil","1915709.56"
"2007","Caxias do Sul","BRA - Brasil","1862309.79"
"2007","Juiz de Fora","BRA - Brasil","1752243.15"
"2007","Petrópolis","BRA - Brasil","1746387.42"
"2007","Passo Fundo","BRA - Brasil","1617425.43"
"2007","Rio Branco","BRA - Brasil","1588738.39"
"2007","Paris","FRA - França","1546819.35"
"2007","São José do Rio Preto","BRA - Brasil","1462510.73"
"2007","Ouro Preto","BRA - Brasil","1359737.28"
"2007","London","ING - Inglaterra","1309372.75"
"2007","Ilhéus","BRA - Brasil","1077532.69"
"2007","Guaratinguetá","BRA - Brasil","941848.98"
"2007","Feira de Santana","BRA - Brasil","920273.11"
"2007","Itajubá","BRA - Brasil","902899.59"
"2007","Itajaí","BRA - Brasil","748930.07"
"2007","Lorena","BRA - Brasil","746693.70"
"2007","Montes Claros","BRA - Brasil","734691.56"
"2007","Montreal","CAN - Canadá","634053.87"
"2007","Petrolina","BRA - Brasil","608921.49"
"2007","Lisboa","POR - Portugal","586673.22"
"2007","Blumenau","BRA - Brasil","577140.63"
"2007","Ponta Grossa","BRA - Brasil","557851.18"
"2007","Madrid","ESP - Espanha","555424.90"
"2007","Cambridge","ING - Inglaterra","519231.04"
"2007","Pirassununga","BRA - Brasil","511841.92"
"2007","Cambridge","EUA - Estados Unidos","504078.63"
"2007","Presidente Prudente","BRA - Brasil","490782.82"
"2007","Cascavel","BRA - Brasil","480987.02"
"2007","Boa Vista","BRA - Brasil","472444.26"
"2007","Sete Lagoas","BRA - Brasil","461850.71"
"2007","Cruz das Almas","BRA - Brasil","429385.15"
"2007","Bristol","ING - Inglaterra","401549.80"
"2007","Gainesville","EUA - Estados Unidos","394596.84"
"2007","São Bernardo do Campo","BRA - Brasil","387102"
"2007","Oxford","ING - Inglaterra","383059.81"
"2007","Nova Friburgo","BRA - Brasil","376754.33"
"2007","Assis","BRA - Brasil","360567.5"
"2007","Mossoró","BRA - Brasil","354639.50"
"2007","Vancouver","CAN - Canadá","352366.06"
"2007","Boston","EUA - Estados Unidos","352174.55"
"2007","Colombo","BRA - Brasil","352089.22"
"2007","Areia de Baraúnas","BRA - Brasil","345737.19"
"2007","Barcelona","ESP - Espanha","345531.52"
"2007","Canoas","BRA - Brasil","345088.37"
"2007","Dourados","BRA - Brasil","335211.61"
"2007","Uberaba","BRA - Brasil","333960.15"
"2007","Bento Gonçalves","BRA - Brasil","325720.46"
"2007","Toronto","CAN - Canadá","323513.90"
"2007","Criciúma","BRA - Brasil","322990.59"
"2007","Aracaju","BRA - Brasil","276000.39"
"2007",NULL,"ING - Inglaterra","273361.31"
"2007","Santo Antônio de Goiás","BRA - Brasil","269754.79"
"2007","College Station","EUA - Estados Unidos","269564.97"
"2007","Brisbane","AUS - Austrália","265387.31"
"2007","Santa Cruz do Sul","BRA - Brasil","264374.75"
"2007","New York","EUA - Estados Unidos","256037.28"
"2007","Alegre","BRA - Brasil","244411.60"
"2007","São Raimundo Nonato","BRA - Brasil","237058.15"
"2007","Bragança","BRA - Brasil","236656"
"2007",NULL,"FRA - França","235876.29"
"2007","Roma","ITA - Itália","234975.51"
"2007","Bragança Paulista","BRA - Brasil","232823.1"
"2007","Ottawa","CAN - Canadá","226710.47"
"2007","Areia","BRA - Brasil","224661.91"
"2007","Itatiba","BRA - Brasil","223732.40"
"2007","Santa Rita do Sapucaí","BRA - Brasil","221925.63"
"2007","Ilha Solteira","BRA - Brasil","220595.20"
"2007","Meyrin","SUI - Suiça","216671.58"
"2007",NULL,"RFA - Alemanha","213874.41"
"2007","Porto","POR - Portugal","210489.59"
"2007","Washington, D. C.","EUA - Estados Unidos","207982.07"
"2007","Vitória da Conquista","BRA - Brasil","202935.89"
"2007","Cerdanyola del Valles","ESP - Espanha","201153.75"
"2007","São Roque","BRA - Brasil","200000"
"2007","Santo Ângelo","BRA - Brasil","196073.01"
"2007","Salamanca","ESP - Espanha","195668.54"
"2007","Diamantina","BRA - Brasil","192496.64"
"2007","Mogi das Cruzes","BRA - Brasil","186461.09"
"2007","Grenoble","FRA - França","185768.15"
"2007",NULL,"EUA - Estados Unidos","185735.58"
"2007","Berlin","RFA - Alemanha","184945.54"
"2007","Santo André","BRA - Brasil","181364.04"
"2007","Reading","ING - Inglaterra","178194.61"
"2007","Ann Arbor","EUA - Estados Unidos","176957.59"
"2007","Baltimore","EUA - Estados Unidos","175665.21"
"2007","San Diego","EUA - Estados Unidos","170775.65"
"2007","Chicago","EUA - Estados Unidos","167780.19"
"2007","MADISON WI","EUA - Estados Unidos","165907.93"
"2007","Cachoeira Paulista","BRA - Brasil","160613.92"
"2007","Cordeirópolis","BRA - Brasil","159944.38"
"2007","Arraial do Cabo","BRA - Brasil","155461.38"
"2007","Canberra","AUS - Austrália","154430.85"
"2007","Torino","ITA - Itália","153788.70"
"2007","Richmond","EUA - Estados Unidos","152677.66"
"2007","Denver","EUA - Estados Unidos","152371.84"
"2007","Stuttgart","RFA - Alemanha","152018.77"
"2007",NULL,"ITA - Itália","149580.87"
"2007","Volta Redonda","BRA - Brasil","148696"
"2007","Toulouse","FRA - França","148579.20"
"2007","Corumbá","BRA - Brasil","148519.61"
"2007","Oakland","EUA - Estados Unidos","147883.30"
"2007","Seattle","EUA - Estados Unidos","147460.55"
"2007","Joinville","BRA - Brasil","144199.19"
"2007","Sydney","AUS - Austrália","143692.97"
"2007","Orsay","FRA - França","143224.31"
"2007","Araçatuba","BRA - Brasil","142406"
"2007","Milan","ITA - Itália","141350.94"
"2007","Townsville","AUS - Austrália","141229.73"
"2007","Novo Hamburgo","BRA - Brasil","139510.24"
"2007","Manchester","ING - Inglaterra","137828.57"
"2007","Anápolis","BRA - Brasil","135801.96"
"2007","Córdoba","ESP - Espanha","132443.09"
"2007","Pessac","FRA - França","132350.25"
"2007","Champaign","EUA - Estados Unidos","130486.16"
"2007","Delft","HOL - Holanda","130414.59"
"2007","College Park","EUA - Estados Unidos","126244.89"
"2007","Pontal do Paraná","BRA - Brasil","125574.30"
"2007","Strasbourg","FRA - França","124857.10"
"2007","São Sebastião","BRA - Brasil","124606.29"
"2007","Olinda","BRA - Brasil","124576.80"
"2007","Varginha","BRA - Brasil","124492.91"
"2007","Birmingham","ING - Inglaterra","124367.52"
"2007","Melbourne","AUS - Austrália","120517.22"
"2007","Lages","BRA - Brasil","120405.68"
"2007","Louvain-la-Neuve","BEL - Bélgica","119343.84"
"2007","Montpellier","FRA - França","118477.94"
"2007","Crato","BRA - Brasil","118190.50"
"2007","Durham","EUA - Estados Unidos","117572.03"
"2007","Sherbrooke","CAN - Canadá","117001.00"
"2007","Karlsruhe","RFA - Alemanha","116808.16"
"2007","Munich","RFA - Alemanha","116762.07"
"2007","Bologna","ITA - Itália","116692.08"
"2007","Paderborn","RFA - Alemanha","116081.59"
"2007","Edmonton","CAN - Canadá","115937.63"
"2007","Enschede","HOL - Holanda","114751.08"
"2007","São João del Rei","BRA - Brasil","114739"
"2007","Braga","POR - Portugal","114502.93"
"2007","Versailles","FRA - França","114131.26"
"2007","Saint Louis","EUA - Estados Unidos","113394.43"
"2007","Villetaneuse","FRA - França","112473.42"
"2007","Dunedin","NZL - Nova Zelândia","112438.54"
"2007","Valencia","ESP - Espanha","112429.81"
"2007","Atlanta","EUA - Estados Unidos","112216.13"
"2007","Philadelphia","EUA - Estados Unidos","112067.69"
"2007","Leeds","ING - Inglaterra","111023.71"
"2007","Coimbra","POR - Portugal","110919.76"
"2007","Saint-Etienne","FRA - França","108150.38"
"2007","University Park","EUA - Estados Unidos","107565.64"
"2007","Saquarema","BRA - Brasil","106493.59"
"2007","Athens","EUA - Estados Unidos","106104.25"
"2007","Lyon","FRA - França","104947.03"
"2007","Nazaré Paulista","BRA - Brasil","104600"
"2007","Guelph","CAN - Canadá","104417.93"
"2007","Freiburg","RFA - Alemanha","104065.83"
"2007","Iowa","EUA - Estados Unidos","103962.12"
"2007","Uxbridge","ING - Inglaterra","102887.93"
"2007","Franca","BRA - Brasil","101248"
"2007","Houston","EUA - Estados Unidos","101104.53"
"2007","Belfast","IRN - Irlanda do Norte","99858.80"
"2007","Guarapuava","BRA - Brasil","99320"
"2007","Ananindeua","BRA - Brasil","97446.48"
"2007","Monte Negro","BRA - Brasil","97189.24"
"2007","Munster","RFA - Alemanha","96449.63"
"2007","Duque de Caxias","BRA - Brasil","93802.12"
"2007","Pedreira","BRA - Brasil","93433.75"
"2007","Tübingen","RFA - Alemanha","93048.07"
"2007","Exeter","ING - Inglaterra","92438.43"
"2007","Antwerpen","BEL - Bélgica","92335.52"
"2007","Rennes","FRA - França","92227.26"
"2007","Manhattan","EUA - Estados Unidos","91867.99"
"2007","Rochester","EUA - Estados Unidos","91161.31"
"2007","Bremen","RFA - Alemanha","89280.85"
"2007","Stanford","EUA - Estados Unidos","88981.68"
"2007","Macaé","BRA - Brasil","88166"
"2007","Providence","EUA - Estados Unidos","88003.76"
"2007","Santos","BRA - Brasil","86812"
"2007","Norwich","ING - Inglaterra","86805.99"
"2007","Itabuna","BRA - Brasil","86672.72"
"2007","Florence","ITA - Itália","86313.49"
"2007","Bloomington","EUA - Estados Unidos","85978.27"
"2007","Jaguariúna","BRA - Brasil","85535.20"
"2007","Cardiff","GAL - Gales","84560.56"
"2007","Davis","EUA - Estados Unidos","84370.04"
"2007","Newcastle","ING - Inglaterra","83954.11"
"2007","Zurich","SUI - Suiça","82211.90"
"2007","Trieste","ITA - Itália","81401.85"
"2007","Hamburg","RFA - Alemanha","81363.02"
"2007","Potsdam","RFA - Alemanha","81257.60"
"2007","Calgary","CAN - Canadá","81022.27"
"2007","Paulínia","BRA - Brasil","80487.55"
"2007","Oak Ridge","EUA - Estados Unidos","80267.14"
"2007","Murcia","ESP - Espanha","79510.33"
"2007","Quebec","CAN - Canadá","78741.09"
"2007","Colchester","ING - Inglaterra","78299.47"
"2007","Toledo","BRA - Brasil","77941.28"
"2007","Alfenas","BRA - Brasil","77932"
"2007","Liverpool","ING - Inglaterra","77217.27"
"2007","Mexico City","MEX - México","77202.14"
"2007","Florida","EUA - Estados Unidos","76083.88"
"2007","Aarhus","DIN - Dinamarca","75972.1"
"2007","Aachen","RFA - Alemanha","75692.54"
"2007","Bochum","RFA - Alemanha","73752.22"
"2007","Leiden","HOL - Holanda","73562.78"
"2007","Ithaca","EUA - Estados Unidos","72982.05"
"2007","Kingston","CAN - Canadá","72638.29"
"2007","Marechal Cândido Rondon","BRA - Brasil","72440.16"
"2007","Edinburgh","ESC - Escócia","71637.42"
"2007","Málaga","ESP - Espanha","70954.9"
"2007","Geneve","SUI - Suiça","70866.11"
"2007","Lincoln","EUA - Estados Unidos","70330.78"
"2007","Tubarão","BRA - Brasil","69372.12"
"2007","Boulder","EUA - Estados Unidos","69354.63"
"2007","Princeton","EUA - Estados Unidos","68084.63"
"2007","Aveiro","POR - Portugal","68051.52"
"2007","São João de Meriti","BRA - Brasil","68046.9"
"2007","Los Angeles","EUA - Estados Unidos","68013.35"
"2007","Taubaté","BRA - Brasil","66825.3"
"2007","Guarulhos","BRA - Brasil","66680.36"
"2007","Tempe","EUA - Estados Unidos","66433.53"
"2007","Perth","AUS - Austrália","66310.62"
"2007","Palermo","ITA - Itália","65140.56"
"2007","Hamilton","CAN - Canadá","64704.14"
"2007","Regensburg","RFA - Alemanha","64661.19"
"2007",NULL,"SUI - Suiça","64503.63"
"2007","Minneapolis","EUA - Estados Unidos","64474.47"
"2007","Paracatu","BRA - Brasil","63133.92"
"2007","La Serena","CHL - Chile","62923.19"
"2007","Riverside","EUA - Estados Unidos","62141.73"
"2007","Pittsburgh","EUA - Estados Unidos","61992.29"
"2007","Gif-sur-Yvette","FRA - França","61841.13"
"2007","Southampton","ING - Inglaterra","60500.60"
"2007","Pasadena","EUA - Estados Unidos","60311.38"
"2007","Baton Rouge","EUA - Estados Unidos","60229.47"
"2007",NULL,"AUS - Austrália","60075.00"
"2007","Vienna","AUT - Austria","59864.62"
"2007","Amherst","EUA - Estados Unidos","58975.00"
"2007","Villejuif","FRA - França","58602.93"
"2007","Glasgow","ESC - Escócia","58190.79"
"2007","East Lansing","EUA - Estados Unidos","57407.64"
"2007","Caldas","BRA - Brasil","57388.21"
"2007",NULL,"POR - Portugal","56523.08"
"2007","Chasseneuil-du-Poitou","FRA - França","56115.8"
"2007","Bonn","RFA - Alemanha","55855.22"
"2007","Windsor","CAN - Canadá","55596.24"
"2007","Halifax","CAN - Canadá","55375.21"
"2007","Berkeley","EUA - Estados Unidos","54954.79"
"2007","Sorocaba","BRA - Brasil","54910.12"
"2007","Wollongong","AUS - Austrália","54905.89"
"2007","Bath","ING - Inglaterra","54392.11"
"2007","Ponta Delgada","POR - Portugal","53792.48"
"2007","Santa Gertrudes","BRA - Brasil","53280.99"
"2007","Santa Luzia do Itanhy","BRA - Brasil","52920.06"
"2007","Pisa","ITA - Itália","52908.42"
"2007","Creteil","FRA - França","52688.23"
"2007","Brussels","BEL - Bélgica","52398.97"
"2007","Pato Branco","BRA - Brasil","51905.16"
"2007","São Caetano do Sul","BRA - Brasil","50424.32"
"2007","Coventry","ING - Inglaterra","49933.33"
"2007","Clermont-Ferrand","FRA - França","49838.43"
"2007","Bozeman","EUA - Estados Unidos","49436.02"
"2007","Batavia","EUA - Estados Unidos","49133.98"
"2007","Durham","ING - Inglaterra","49054.88"
"2007",NULL,"ESP - Espanha","48860.21"
"2007","Marburg","RFA - Alemanha","48513.36"
"2007","Cajamar","BRA - Brasil","48301.26"
"2007","Stockholm","SUE - Suécia","48282.60"
"2007","Surrey","ING - Inglaterra","48178.63"
"2007","Parnamirim","BRA - Brasil","48098.04"
"2007","Francisco Morato","BRA - Brasil","47447.88"
"2007","Leipzig","RFA - Alemanha","47061.23"
"2007","Genova","ITA - Itália","46858.79"
"2007","Sheffield","ING - Inglaterra","46798.29"
"2007","Raleigh","EUA - Estados Unidos","46783.29"
"2007","Tervuren","BEL - Bélgica","46609.01"
"2007","Rouen","FRA - França","46574.15"
"2007","Camaçari","BRA - Brasil","46498.67"
"2007","Simões Filho","BRA - Brasil","46047"
"2007","Uruguaiana","BRA - Brasil","45720.12"
"2007","Newcastle","AUS - Austrália","45527.55"
"2007","Cincinnati","EUA - Estados Unidos","45226.19"
"2007","Ijaci","BRA - Brasil","45013.51"
"2007",NULL,"ARL - Argélia","44854.51"
"2007","Columbus","EUA - Estados Unidos","44819.05"
"2007","Tampa","EUA - Estados Unidos","44369.44"
"2007","Bournemouth","ING - Inglaterra","43940.45"
"2007","Starkville","EUA - Estados Unidos","43703.79"
"2007","Weimar","RFA - Alemanha","43662.03"
"2007","Cotia","BRA - Brasil","43642.26"
"2007","Evanston","EUA - Estados Unidos","43520.05"
"2007","Notre Dame","EUA - Estados Unidos","42913.46"
"2007","Tucson","EUA - Estados Unidos","42488.07"
"2007","Wurzburg","RFA - Alemanha","41805.86"
"2007","Chatenay-Malabry","FRA - França","41311.55"
"2007","Auzeville-Tolosane","FRA - França","41095.5"
"2007","Katlenburg-Lindau","RFA - Alemanha","40734.09"
"2007","Troy","EUA - Estados Unidos","40651.24"
"2007","Itapuranga","BRA - Brasil","40472.88"
"2007","Halle","RFA - Alemanha","40431.64"
"2007","Albuquerque","EUA - Estados Unidos","40403.49"
"2007","Akron","EUA - Estados Unidos","40384.91"
"2007","Orleans","FRA - França","40370.53"
"2007","Richardson","EUA - Estados Unidos","40352.23"
"2007","Milton Keynes","ING - Inglaterra","40262.25"
"2007","London","CAN - Canadá","40250.88"
"2007","Lawrence","EUA - Estados Unidos","40134.63"
